playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479999,2021,Casey Mittelstadt,BUF,C,5on4,7,1119.0,17.0,0.65,0.6,0.96,0.78,0.9,0.72,0.89,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,2.0,4.0,5.0,0.0,5.0,7.0,6.0,1.0,1645.0,0.0,0.0,0.0,0.0,13.07,1.44,1.43,1.44,1.43,15.0,3.0,7.0,25.0,1.0,1.0,0.0,14.0,1.0,3.0,0.15,0.12,1.17,0.0,0.0,1.0,25.0,18.0,18.0,0.27,0.16,0.0,1.71,1.71,1.7,5.03,0.98,0.92,0.98,0.92,6.0,1.0,0.0,7.0,1.0,1.0,1.0,2.0,3.0,2.0,0.07,0.41,0.49,0.0,0.0,1.0,7.0,7.0,7.0,0.09,0.29,0.29,0.78,0.78,0.78,2.2,0.08,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8470600,2021,Ryan Suter,DAL,D,other,47,2393.0,40.0,13.77,0.51,0.5,0.5,0.57,0.48,0.55,93.0,2.22,0.05,0.15,0.7,0.1,1.56,0.44,0.05,0.05,0.05,0.0,1.0,2.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.04,0.0,0.0,0.1,0.1,0.09,40.0,15.0,5.0,5.0,15.0,4.0,11.0,9.0,16.0,0.0,0.0,3685.0,0.0,0.0,0.0,4.0,21.62,5.26,5.23,5.26,5.23,22.0,9.0,14.0,45.0,6.0,0.0,0.0,17.0,7.0,7.0,0.61,0.94,3.71,1.0,1.0,4.0,45.0,31.0,31.0,0.36,0.0,0.0,5.62,5.62,5.58,24.49,5.04,4.97,5.04,4.97,23.0,11.0,11.0,45.0,4.0,0.0,0.0,21.0,8.0,5.0,0.93,1.1,3.01,1.0,0.0,3.0,45.0,34.0,34.0,0.52,0.0,0.0,5.56,5.56,5.47,9.5,9.56,118.0,90.0,0.29,0.0,2.0,0.0,2.0,0.0
8470600,2021,Ryan Suter,DAL,D,all,47,65454.0,1235.0,20.52,0.56,0.52,0.53,0.48,0.51,0.49,120.0,77.93,3.49,4.61,21.67,2.74,47.2,33.29,2.9,3.49,2.89,3.0,12.0,71.0,42.0,50.0,163.0,19.0,4.0,4.0,1.0,21.0,2.0,36.0,46.0,67.0,109.0,12.0,22.0,0.0,27.0,14.0,23.0,107.0,4.0,2.0,2.22,0.4,0.87,3.0,0.0,1.0,161.26,113.0,112.53,16.0,1.0,1.06,0.47,4.02,4.02,3.56,1235.0,205.0,170.0,201.0,659.0,191.0,205.0,187.0,652.0,0.0,0.0,105791.0,22.0,6.0,3.0,48.0,576.25,64.47,57.65,64.32,57.5,575.0,223.0,303.0,1101.0,53.0,61.0,11.0,566.0,157.0,75.0,16.9,19.25,28.32,11.0,19.0,23.0,1095.67,798.0,795.12,8.89,15.71,15.74,57.62,57.47,54.05,539.11,49.73,47.96,49.76,47.96,548.0,205.0,227.0,980.0,48.0,37.0,6.0,557.0,155.0,41.0,16.33,19.05,14.35,18.0,14.0,16.0,976.49,753.0,751.06,7.82,7.93,7.93,49.61,49.51,48.13,89.53,81.81,1550.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0
8470600,2021,Ryan Suter,DAL,D,5on5,47,52940.0,998.0,20.52,0.52,0.49,0.52,0.47,0.5,0.48,125.0,60.73,1.99,3.38,17.05,2.17,36.79,27.64,1.91,1.98,1.91,2.0,6.0,53.0,36.0,39.0,128.0,10.0,2.0,3.0,1.0,17.0,0.0,27.0,40.0,51.0,87.0,11.0,20.0,0.0,22.0,13.0,21.0,86.0,3.0,0.0,1.72,0.27,0.0,2.0,0.0,0.0,126.26,89.0,88.53,14.0,0.67,0.68,0.16,2.49,2.49,2.43,998.0,145.0,123.0,178.0,552.0,158.0,171.0,145.0,524.0,0.0,0.0,86515.0,20.0,6.0,3.0,37.0,445.59,41.01,39.16,40.85,39.0,440.0,180.0,252.0,872.0,34.0,44.0,8.0,454.0,123.0,43.0,13.54,14.71,12.75,8.0,15.0,11.0,866.67,620.0,617.12,6.26,10.85,10.89,36.38,36.22,35.6,446.05,37.62,36.51,37.65,36.52,448.0,176.0,196.0,820.0,35.0,36.0,6.0,467.0,127.0,30.0,13.42,15.47,8.73,14.0,11.0,10.0,816.49,624.0,622.06,6.02,7.92,7.92,35.72,35.62,34.99,51.96,54.07,1168.0,1333.0,2.5,0.58,57.0,15.0,49.0,9.0
8470600,2021,Ryan Suter,DAL,D,4on5,47,4239.0,93.0,18.95,0.2,0.15,0.22,0.13,0.24,0.14,134.0,1.29,0.04,0.05,0.24,0.05,0.5,1.12,0.04,0.04,0.04,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,93.0,2.0,40.0,6.0,45.0,5.0,17.0,16.0,55.0,0.0,0.0,7933.0,2.0,0.0,0.0,0.0,16.53,1.44,1.41,1.44,1.41,16.0,6.0,3.0,25.0,2.0,1.0,0.0,16.0,5.0,1.0,0.5,0.67,0.27,1.0,1.0,0.0,25.0,22.0,22.0,0.2,0.27,0.27,1.36,1.36,1.36,49.27,5.82,5.28,5.82,5.28,54.0,15.0,19.0,88.0,8.0,1.0,0.0,48.0,15.0,6.0,1.42,1.79,2.61,3.0,2.0,3.0,88.0,69.0,69.0,1.1,0.01,0.01,6.91,6.91,6.31,2.1,11.65,32.0,209.0,0.19,0.0,2.0,0.0,2.0,0.0
8470600,2021,Ryan Suter,DAL,D,5on4,47,5882.0,104.0,19.05,0.93,0.91,0.86,0.86,0.83,0.85,81.0,13.68,1.42,1.04,3.67,0.43,8.35,4.09,0.89,1.42,0.89,1.0,5.0,16.0,3.0,7.0,26.0,8.0,2.0,1.0,0.0,4.0,1.0,7.0,4.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,0.42,0.13,0.87,1.0,0.0,1.0,26.0,19.0,19.0,0.0,0.27,0.38,0.31,1.39,1.39,1.0,104.0,43.0,2.0,12.0,47.0,24.0,6.0,17.0,57.0,0.0,0.0,6550.0,0.0,0.0,0.0,6.0,92.51,16.77,11.86,16.77,11.86,97.0,28.0,34.0,159.0,11.0,16.0,3.0,79.0,22.0,24.0,2.25,2.93,11.59,1.0,2.0,8.0,159.0,125.0,125.0,2.07,4.59,4.59,14.26,14.26,11.5,18.54,1.24,1.18,1.24,1.18,22.0,3.0,1.0,26.0,1.0,0.0,0.0,20.0,5.0,0.0,0.55,0.69,0.0,0.0,1.0,0.0,26.0,25.0,25.0,0.17,0.0,0.0,1.41,1.41,1.34,19.76,1.95,202.0,32.0,0.04,0.0,1.0,0.0,1.0,0.0
8479986,2021,Kole Lind,SEA,R,other,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479986,2021,Kole Lind,SEA,R,all,4,1809.0,44.0,0.05,0.42,0.44,0.29,0.47,0.32,0.47,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,3.0,3.0,35.0,5.0,11.0,5.0,23.0,1.0,1.0,12891.0,2.0,4.0,2.0,1.0,6.23,0.69,0.69,0.7,0.7,7.0,1.0,2.0,10.0,1.0,0.0,0.0,6.0,0.0,2.0,0.22,0.0,0.47,0.0,0.0,1.0,10.09,8.0,8.08,0.09,0.0,0.0,0.78,0.79,0.79,11.74,0.94,0.93,0.94,0.93,14.0,3.0,7.0,24.0,2.0,2.0,1.0,14.0,2.0,1.0,0.32,0.27,0.35,0.0,1.0,1.0,24.14,17.0,16.95,0.14,0.46,0.35,0.73,0.72,0.71,8.49,11.02,174.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
8479986,2021,Kole Lind,SEA,R,5on5,4,1808.0,43.0,0.05,0.42,0.48,0.29,0.48,0.32,0.47,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,3.0,3.0,35.0,5.0,11.0,5.0,22.0,1.0,1.0,9897.0,2.0,4.0,2.0,1.0,6.23,0.69,0.69,0.7,0.7,7.0,1.0,2.0,10.0,1.0,0.0,0.0,6.0,0.0,2.0,0.22,0.0,0.47,0.0,0.0,1.0,10.09,8.0,8.08,0.09,0.0,0.0,0.78,0.79,0.79,11.74,0.94,0.93,0.94,0.93,14.0,3.0,7.0,24.0,2.0,2.0,1.0,14.0,2.0,1.0,0.32,0.27,0.35,0.0,1.0,1.0,24.14,17.0,16.95,0.14,0.46,0.35,0.73,0.72,0.71,6.2,6.64,129.0,142.0,0.0,0.26,0.0,2.0,0.0,2.0
8479986,2021,Kole Lind,SEA,R,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479986,2021,Kole Lind,SEA,R,5on4,4,1.0,1.0,-0.55,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475179,2021,Dmitry Kulikov,MIN,D,other,44,1272.0,25.0,8.5,0.3,0.57,0.43,0.5,0.43,0.5,102.0,1.73,0.52,0.12,0.27,0.04,0.57,0.48,0.49,0.52,0.49,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.48,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.04,0.0,0.48,0.08,0.08,0.08,25.0,3.0,5.0,3.0,14.0,6.0,2.0,4.0,13.0,0.0,0.0,4930.0,0.0,0.0,0.0,1.0,11.64,1.77,1.73,1.77,1.73,12.0,4.0,7.0,23.0,2.0,1.0,1.0,11.0,2.0,3.0,0.37,0.24,1.17,1.0,0.0,1.0,23.0,16.0,16.0,0.27,0.48,0.48,1.56,1.56,1.53,14.66,4.18,3.74,4.18,3.74,10.0,11.0,10.0,31.0,3.0,0.0,0.0,9.0,4.0,8.0,0.34,0.53,3.31,0.0,0.0,3.0,31.0,21.0,21.0,0.35,0.0,0.0,4.52,4.52,4.04,14.36,10.98,111.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8475179,2021,Dmitry Kulikov,MIN,D,all,44,46333.0,935.0,15.88,0.41,0.54,0.44,0.52,0.43,0.53,198.0,34.35,2.87,2.41,8.09,1.05,19.68,14.9,2.82,2.95,2.9,7.0,4.0,33.0,16.0,31.0,80.0,15.0,4.0,2.0,2.0,6.0,0.0,18.0,19.0,29.0,45.0,8.0,19.0,0.0,52.0,7.0,16.0,40.0,5.0,4.0,0.97,0.61,1.3,0.0,1.0,3.0,81.45,49.0,49.49,8.0,0.51,0.55,0.99,2.39,2.45,2.43,935.0,74.0,143.0,156.0,562.0,118.0,133.0,126.0,558.0,0.0,0.0,115048.0,19.0,17.0,7.0,52.0,341.08,29.15,28.33,29.54,28.71,329.0,142.0,170.0,641.0,35.0,28.0,7.0,355.0,89.0,27.0,10.83,10.85,7.46,16.0,11.0,8.0,655.08,471.0,477.32,4.92,6.13,6.3,27.77,28.19,27.78,446.68,41.17,39.15,40.9,38.89,460.0,164.0,191.0,815.0,36.0,26.0,5.0,475.0,108.0,41.0,12.43,13.4,15.34,8.0,11.0,17.0,805.58,624.0,619.13,7.02,5.98,6.22,41.97,41.65,40.43,109.36,92.42,1897.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0
8475179,2021,Dmitry Kulikov,MIN,D,5on5,44,39328.0,790.0,15.88,0.52,0.53,0.5,0.52,0.49,0.52,180.0,30.2,2.11,2.08,7.44,0.9,17.97,12.51,2.09,2.19,2.17,6.0,4.0,27.0,16.0,29.0,72.0,13.0,3.0,2.0,1.0,5.0,0.0,16.0,17.0,24.0,40.0,7.0,17.0,0.0,52.0,7.0,14.0,36.0,4.0,3.0,0.83,0.46,0.82,0.0,1.0,2.0,73.45,43.0,43.49,7.0,0.42,0.55,0.51,2.02,2.08,2.06,790.0,66.0,86.0,146.0,492.0,107.0,109.0,110.0,464.0,0.0,0.0,87762.0,17.0,13.0,5.0,41.0,315.57,26.4,25.64,26.79,26.02,302.0,133.0,160.0,595.0,33.0,27.0,6.0,326.0,85.0,24.0,9.77,10.33,6.3,15.0,11.0,7.0,609.08,435.0,441.32,4.47,5.66,5.82,25.04,25.46,25.1,327.4,24.83,24.21,24.56,23.95,337.0,119.0,146.0,602.0,25.0,16.0,2.0,355.0,80.0,21.0,9.17,10.02,5.65,7.0,11.0,7.0,592.58,456.0,451.13,4.37,2.89,3.13,26.07,25.75,25.37,60.58,54.38,1378.0,1288.0,1.72,0.33,48.0,12.0,45.0,10.0
8475179,2021,Dmitry Kulikov,MIN,D,4on5,44,5478.0,110.0,14.68,0.06,0.05,0.09,0.08,0.1,0.09,128.0,2.42,0.24,0.21,0.39,0.11,1.14,1.91,0.24,0.24,0.24,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.05,0.0,0.0,0.29,0.29,0.29,110.0,2.0,52.0,5.0,51.0,5.0,20.0,11.0,74.0,0.0,0.0,8826.0,0.0,0.0,0.0,0.0,10.55,0.71,0.7,0.71,0.7,13.0,2.0,2.0,17.0,0.0,0.0,0.0,13.0,2.0,0.0,0.43,0.28,0.0,0.0,0.0,0.0,17.0,15.0,15.0,0.13,0.0,0.0,0.84,0.84,0.84,100.72,11.93,10.98,11.93,10.98,108.0,34.0,35.0,177.0,8.0,10.0,3.0,107.0,23.0,12.0,2.85,2.7,6.38,1.0,0.0,7.0,177.0,142.0,142.0,2.26,3.09,3.09,11.1,11.1,10.74,1.21,21.33,22.0,245.0,0.0,0.03,0.0,1.0,0.0,1.0
8475179,2021,Dmitry Kulikov,MIN,D,5on4,44,255.0,10.0,1.0,0.85,0.91,0.6,0.92,0.6,0.88,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,5.0,0.0,2.0,1.0,7.0,0.0,0.0,2194.0,2.0,0.0,0.0,2.0,1.88,0.16,0.15,0.16,0.15,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.04,0.0,0.0,0.2,0.2,0.19,1.53,0.03,0.03,0.03,0.03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.03,4.86,0.47,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8475794,2021,Tyler Seguin,DAL,C,other,47,2645.0,57.0,21.48,0.55,0.43,0.55,0.51,0.54,0.48,140.0,6.98,1.99,0.49,0.95,0.23,3.93,2.41,1.95,1.99,1.95,1.0,0.0,5.0,5.0,1.0,11.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,8.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,6.0,3.0,0.07,0.77,1.15,0.0,1.0,1.0,11.0,10.0,10.0,1.0,0.15,0.0,0.0,2.14,2.14,2.09,57.0,16.0,14.0,1.0,26.0,6.0,6.0,14.0,31.0,9.0,10.0,3831.0,0.0,0.0,0.0,1.0,39.48,8.7,8.41,8.7,8.41,41.0,14.0,17.0,72.0,9.0,3.0,0.0,29.0,16.0,10.0,1.27,2.17,5.25,1.0,2.0,6.0,72.0,55.0,55.0,0.83,0.52,0.52,9.01,9.01,8.75,32.52,7.21,6.96,7.21,6.96,27.0,19.0,14.0,60.0,8.0,0.0,0.0,25.0,12.0,9.0,1.05,1.43,4.73,2.0,0.0,6.0,60.0,46.0,46.0,0.67,0.0,0.0,7.88,7.88,7.58,7.08,9.32,89.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
8475794,2021,Tyler Seguin,DAL,C,all,47,49840.0,1129.0,23.64,0.58,0.51,0.52,0.49,0.52,0.49,190.0,108.29,14.29,7.44,23.45,3.52,58.7,41.59,13.96,14.19,13.85,7.0,4.0,118.0,31.0,38.0,187.0,27.0,16.0,7.0,0.0,19.0,4.0,39.0,64.0,102.0,133.0,11.0,22.0,268.0,58.0,16.0,34.0,91.0,43.0,15.0,3.14,5.6,5.56,1.0,9.0,6.0,185.34,149.0,148.02,13.0,1.7,1.82,0.88,15.11,14.99,14.73,1129.0,218.0,159.0,138.0,614.0,123.0,148.0,171.0,687.0,268.0,204.0,121405.0,22.0,20.0,10.0,17.0,460.55,60.22,53.96,60.16,53.9,489.0,145.0,222.0,856.0,50.0,34.0,6.0,422.0,138.0,74.0,12.28,17.33,30.61,6.0,18.0,26.0,853.38,634.0,633.39,7.77,9.47,9.47,58.52,58.45,54.76,426.73,43.04,41.32,42.95,41.22,441.0,156.0,187.0,784.0,44.0,38.0,8.0,433.0,126.0,38.0,12.84,15.66,14.55,16.0,11.0,17.0,782.71,597.0,596.53,6.26,8.09,8.12,41.19,41.09,39.81,93.78,88.49,1795.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0
8475794,2021,Tyler Seguin,DAL,C,5on5,47,39826.0,916.0,23.64,0.44,0.53,0.46,0.5,0.45,0.5,193.0,77.14,7.37,5.05,17.66,2.48,41.73,31.71,7.26,7.27,7.15,4.0,1.0,85.0,21.0,23.0,129.0,16.0,11.0,3.0,0.0,11.0,3.0,27.0,51.0,74.0,95.0,10.0,20.0,221.0,56.0,14.0,27.0,74.0,26.0,6.0,2.58,3.43,1.36,1.0,7.0,3.0,127.34,106.0,105.02,12.0,1.05,0.9,0.23,8.2,8.08,7.96,916.0,141.0,117.0,123.0,535.0,97.0,130.0,129.0,560.0,221.0,168.0,99629.0,20.0,20.0,10.0,16.0,294.03,24.57,23.8,24.52,23.74,318.0,91.0,159.0,568.0,21.0,13.0,2.0,303.0,81.0,25.0,8.27,9.75,6.56,4.0,11.0,6.0,565.38,409.0,408.39,3.98,3.13,3.13,25.42,25.36,24.87,353.13,30.99,29.94,30.88,29.83,368.0,127.0,165.0,660.0,28.0,38.0,8.0,368.0,101.0,26.0,10.6,12.52,7.87,12.0,7.0,9.0,658.71,495.0,494.53,4.99,8.09,8.12,27.85,27.75,27.24,68.4,60.7,1472.0,1493.0,1.06,2.91,20.0,34.0,12.0,30.0
