lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84740668480865,2021,Hickey-Dobson,NYI,pairing,5on5,1,688.0,2.0,0.2,0.29,0.25,2.86,0.15,0.17,0.58,0.08,1.62,1.4,0.15,0.14,0.14,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,4.0,9.0,1.0,2.0,4.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.74,4.0,3.83,0.0,0.04,0.0,0.0,0.18,0.17,0.17,7.95,0.59,0.52,1.88,0.27,5.2,3.53,0.59,0.63,0.62,7.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,12.0,1.0,2.0,2.0,9.0,0.0,3.0,9.0,3.0,0.0,0.23,0.37,0.0,0.0,0.0,0.0,12.6,12.0,12.58,1.0,0.1,0.0,0.0,0.7,0.74,0.73
847400984764428478099,2021,Nieto-Bonino-Labanc,SJS,line,5on5,8,3341.0,43.0,0.4,0.49,0.54,18.36,0.84,1.1,4.94,0.62,11.27,8.22,0.83,0.86,0.85,23.0,4.0,11.0,38.0,1.0,0.0,0.0,5.0,1.0,9.0,11.0,22.0,26.0,1.0,2.0,29.0,39.0,15.0,12.0,26.0,1.0,0.0,0.71,0.13,0.0,1.0,0.0,0.0,38.33,27.0,27.42,10.0,0.22,0.0,0.0,1.06,1.09,1.08,15.78,1.29,1.05,3.99,0.57,9.3,6.81,1.25,1.24,1.21,15.0,8.0,17.0,40.0,2.0,1.0,0.0,4.0,1.0,8.0,7.0,13.0,21.0,3.0,6.0,19.0,28.0,8.0,7.0,18.0,4.0,1.0,0.63,0.43,0.22,1.0,1.0,0.0,38.54,23.0,22.22,5.0,0.22,0.06,0.06,1.45,1.4,1.37
847750884779318479365,2021,Frederic-Nosek-Lazar,BOS,line,5on5,8,1807.0,55.0,0.76,0.68,0.68,18.02,1.27,1.19,4.24,0.61,11.28,8.41,1.24,1.23,1.2,18.0,9.0,5.0,32.0,2.0,0.0,0.0,6.0,2.0,12.0,5.0,16.0,25.0,0.0,0.0,21.0,19.0,1.0,3.0,23.0,3.0,1.0,0.66,0.33,0.29,2.0,0.0,0.0,31.46,27.0,26.7,0.0,0.24,0.0,0.0,1.52,1.47,1.43,9.18,0.41,0.51,2.18,0.29,5.71,3.89,0.41,0.42,0.41,10.0,3.0,2.0,15.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,9.0,12.0,2.0,4.0,16.0,27.0,1.0,3.0,12.0,1.0,0.0,0.28,0.13,0.0,1.0,0.0,0.0,15.25,13.0,13.28,1.0,0.1,0.0,0.0,0.51,0.52,0.52
847640484795268480789,2021,Andreoff-Koivula-Wahlstrom,NYI,line,5on5,2,738.0,8.0,0.21,0.55,0.5,5.58,0.22,0.29,1.47,0.17,3.05,2.8,0.22,0.21,0.21,4.0,4.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,7.0,0.0,0.0,5.0,4.0,1.0,2.0,8.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,11.44,8.0,7.71,0.0,0.06,0.0,0.0,0.28,0.27,0.27,5.63,0.84,0.39,1.24,0.19,3.03,2.31,0.81,0.93,0.89,5.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,7.0,1.0,2.0,6.0,7.0,0.0,1.0,6.0,1.0,1.0,0.23,0.08,0.53,0.0,0.0,1.0,10.71,8.0,8.61,1.0,0.08,0.53,0.53,0.4,0.43,0.43
847687884793358479999,2021,Girgensons-Mittelstadt-Asplund,BUF,line,5on5,3,1709.0,6.0,0.51,0.56,0.54,18.79,1.62,1.2,4.26,0.61,10.26,8.04,1.61,1.69,1.67,22.0,4.0,10.0,36.0,1.0,0.0,0.0,6.0,1.0,9.0,9.0,21.0,25.0,1.0,2.0,15.0,10.0,1.0,5.0,21.0,3.0,2.0,0.67,0.47,0.49,0.0,0.0,1.0,36.52,26.0,26.42,1.0,0.25,0.0,0.0,1.87,1.94,1.93,15.99,1.59,1.12,3.36,0.48,9.1,6.36,1.56,1.57,1.54,19.0,3.0,6.0,28.0,3.0,1.0,0.0,0.0,1.0,10.0,7.0,16.0,19.0,2.0,7.0,14.0,11.0,3.0,5.0,13.0,8.0,1.0,0.39,0.93,0.26,0.0,3.0,0.0,28.52,22.0,22.16,3.0,0.23,0.26,0.26,1.55,1.53,1.52
847571484768268477505,2021,Gourde-Wennberg-Jarnkrok,SEA,line,5on5,3,1152.0,12.0,0.62,0.61,0.6,11.25,1.3,0.74,2.93,0.4,5.78,3.86,1.23,1.21,1.14,12.0,3.0,8.0,23.0,1.0,3.0,0.0,3.0,0.0,6.0,2.0,11.0,14.0,1.0,2.0,9.0,4.0,2.0,4.0,11.0,2.0,2.0,0.44,0.27,0.58,1.0,0.0,0.0,21.65,15.0,14.15,0.0,0.16,0.75,0.75,0.7,0.65,0.65,7.6,0.78,0.54,1.63,0.22,3.94,2.88,0.78,0.85,0.85,8.0,2.0,5.0,15.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,8.0,2.0,4.0,11.0,6.0,1.0,0.0,7.0,3.0,0.0,0.31,0.47,0.0,0.0,2.0,0.0,16.41,10.0,10.88,0.0,0.12,0.0,0.0,0.9,0.98,0.97
847170784750988477402,2021,Neal-Bozak-Buchnevich,STL,line,5on5,3,611.0,26.0,0.34,0.3,0.33,5.04,0.45,0.36,1.15,0.17,2.91,1.97,0.44,0.43,0.43,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,7.0,0.0,0.0,3.0,4.0,0.0,2.0,5.0,2.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,7.93,7.0,7.0,2.0,0.07,0.0,0.0,0.52,0.51,0.5,9.74,0.86,0.63,2.63,0.37,5.62,3.9,0.81,0.89,0.84,9.0,5.0,5.0,19.0,0.0,2.0,0.0,3.0,0.0,7.0,2.0,9.0,14.0,0.0,0.0,9.0,4.0,1.0,0.0,13.0,0.0,1.0,0.49,0.0,0.37,0.0,0.0,0.0,19.37,14.0,14.17,0.0,0.12,0.4,0.4,0.58,0.59,0.57
847405384784148479373,2021,Dahlen-Couture-Meier,SJS,line,5on5,26,14156.0,79.0,0.59,0.51,0.53,153.02,14.94,11.0,36.28,5.19,80.99,58.6,14.08,15.5,14.58,150.0,57.0,60.0,267.0,12.0,18.0,2.0,32.0,5.0,71.0,69.0,138.0,195.0,10.0,23.0,132.0,85.0,37.0,34.0,141.0,50.0,16.0,4.12,6.34,4.48,5.0,5.0,2.0,271.52,207.0,210.32,23.0,2.32,3.9,4.36,12.9,13.24,12.97,132.26,10.57,8.87,30.76,4.32,74.24,55.24,10.18,10.42,10.05,130.0,54.0,70.0,254.0,9.0,4.0,1.0,38.0,5.0,61.0,67.0,121.0,175.0,9.0,21.0,134.0,90.0,33.0,36.0,133.0,43.0,8.0,3.73,4.96,1.89,3.0,4.0,2.0,251.83,184.0,182.52,19.0,1.83,0.79,0.79,11.62,11.51,11.28
847121884764608477940,2021,Ehlers-Scheifele-Wheeler,WPG,line,5on5,3,655.0,17.0,0.27,0.38,0.48,6.48,0.23,0.37,1.8,0.22,4.4,2.98,0.23,0.23,0.23,5.0,5.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,9.0,0.0,0.0,7.0,3.0,5.0,3.0,10.0,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,10.12,10.0,10.08,3.0,0.07,0.0,0.0,0.31,0.3,0.3,7.71,0.64,0.51,1.76,0.23,4.39,3.47,0.63,0.66,0.65,3.0,8.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,10.0,0.0,0.0,6.0,1.0,2.0,2.0,8.0,3.0,0.0,0.25,0.39,0.0,1.0,0.0,0.0,15.85,11.0,11.04,2.0,0.1,0.0,0.0,0.74,0.76,0.75
847063884734198477956,2021,Marchand-Bergeron-Pastrnak,BOS,line,5on5,31,14689.0,122.0,0.63,0.65,0.66,175.39,12.46,10.47,43.99,5.65,97.74,73.7,11.87,12.72,12.11,200.0,44.0,67.0,311.0,15.0,15.0,4.0,51.0,7.0,71.0,85.0,185.0,229.0,20.0,43.0,201.0,99.0,30.0,48.0,201.0,33.0,10.0,5.34,4.05,3.08,6.0,5.0,4.0,315.64,244.0,247.0,16.0,2.14,2.77,2.67,11.93,12.12,11.86,91.15,7.18,5.7,21.67,2.8,50.44,37.22,7.08,7.12,7.02,99.0,26.0,45.0,170.0,8.0,3.0,1.0,29.0,5.0,35.0,45.0,91.0,117.0,14.0,31.0,118.0,78.0,44.0,52.0,100.0,18.0,7.0,2.76,2.23,2.18,3.0,2.0,3.0,166.04,125.0,123.11,28.0,1.17,1.09,1.09,7.26,7.13,7.07
847522084779428478493,2021,Foligno-Eriksson Ek-Fiala,MIN,line,5on5,10,4711.0,46.0,0.59,0.64,0.61,47.86,4.16,3.46,11.09,1.69,26.39,19.21,4.06,4.16,4.06,53.0,13.0,25.0,91.0,6.0,1.0,0.0,13.0,2.0,21.0,23.0,47.0,60.0,5.0,10.0,38.0,34.0,6.0,7.0,46.0,16.0,4.0,1.31,1.82,1.02,1.0,3.0,2.0,92.06,66.0,65.94,3.0,0.72,0.1,0.1,4.77,4.78,4.67,32.21,2.9,2.03,7.48,1.03,16.59,12.97,2.86,2.95,2.91,36.0,7.0,8.0,51.0,5.0,2.0,1.0,7.0,1.0,9.0,19.0,31.0,38.0,4.0,8.0,47.0,43.0,9.0,15.0,30.0,10.0,3.0,0.84,1.3,0.76,1.0,2.0,2.0,52.29,43.0,43.89,6.0,0.42,0.46,0.46,2.87,2.92,2.9
84752088477244,2021,Dumoulin-Ruhwedel,PIT,pairing,5on5,27,1517.0,246.0,0.58,0.4,0.47,10.27,0.83,0.56,2.6,0.37,5.17,4.48,0.8,0.85,0.82,9.0,5.0,3.0,17.0,1.0,1.0,1.0,2.0,0.0,4.0,6.0,8.0,13.0,2.0,4.0,8.0,16.0,4.0,0.0,13.0,0.0,1.0,0.49,0.0,0.34,0.0,0.0,1.0,16.75,14.0,13.94,0.0,0.11,0.34,0.34,0.6,0.59,0.59,11.45,0.6,0.63,2.4,0.31,6.34,5.72,0.6,0.59,0.59,11.0,5.0,9.0,25.0,0.0,0.0,0.0,6.0,1.0,5.0,4.0,11.0,16.0,1.0,2.0,7.0,14.0,4.0,4.0,14.0,2.0,0.0,0.33,0.27,0.0,0.0,0.0,0.0,24.59,16.0,15.66,3.0,0.13,0.0,0.0,0.73,0.72,0.71
847843284784748480849,2021,Crouse-Hayton-Fischer,ARI,line,5on5,6,2245.0,49.0,0.48,0.51,0.54,21.61,1.5,1.45,5.34,0.67,12.34,8.69,1.47,1.49,1.46,21.0,9.0,8.0,38.0,0.0,0.0,0.0,2.0,2.0,9.0,17.0,21.0,30.0,3.0,8.0,24.0,17.0,0.0,9.0,22.0,8.0,0.0,0.62,0.88,0.0,0.0,0.0,0.0,36.91,30.0,29.53,7.0,0.3,0.0,0.0,1.8,1.8,1.76,19.18,1.6,1.21,5.25,0.58,9.96,7.4,1.53,1.55,1.48,21.0,5.0,11.0,37.0,2.0,1.0,0.0,4.0,3.0,9.0,7.0,19.0,24.0,0.0,0.0,23.0,14.0,6.0,6.0,19.0,5.0,2.0,0.5,0.59,0.52,2.0,0.0,0.0,38.43,26.0,26.44,4.0,0.25,0.29,0.29,1.56,1.51,1.48
84773558480196,2021,Bryson-Butcher,BUF,pairing,5on5,11,709.0,76.0,0.82,0.5,0.64,7.0,0.71,0.53,1.37,0.19,3.24,2.96,0.66,0.68,0.63,7.0,2.0,2.0,11.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,7.0,9.0,2.0,6.0,2.0,4.0,1.0,1.0,5.0,4.0,0.0,0.18,0.53,0.0,0.0,0.0,0.0,10.98,9.0,8.79,1.0,0.11,0.18,0.18,0.64,0.62,0.58,3.44,0.16,0.23,0.82,0.11,2.33,1.37,0.16,0.15,0.15,4.0,1.0,6.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,7.0,4.0,0.0,1.0,5.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,10.89,5.0,5.0,0.0,0.04,0.0,0.0,0.2,0.2,0.2
847062684712178474291,2021,Eriksson-Beagle-Ladd,ARI,line,5on5,2,729.0,9.0,0.51,0.61,0.6,6.26,0.41,0.39,1.53,0.21,3.65,2.82,0.38,0.42,0.39,6.0,3.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,1.0,2.0,6.0,5.0,1.0,2.0,7.0,2.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,14.28,9.0,9.14,1.0,0.08,0.0,0.0,0.49,0.5,0.46,4.51,0.4,0.32,0.94,0.13,2.48,1.73,0.39,0.39,0.38,5.0,1.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,0.14,0.25,0.0,0.0,1.0,0.0,9.03,6.0,5.96,2.0,0.07,0.0,0.0,0.46,0.45,0.45
84751778477495,2021,De Haan-Jones,CHI,pairing,5on5,33,18480.0,107.0,0.45,0.44,0.47,129.11,9.03,7.92,31.16,4.19,74.72,55.98,8.88,9.21,9.06,131.0,52.0,56.0,239.0,7.0,6.0,0.0,37.0,3.0,59.0,71.0,124.0,176.0,18.0,39.0,121.0,138.0,42.0,45.0,147.0,30.0,6.0,3.93,3.51,1.59,4.0,3.0,0.0,239.19,183.0,184.92,33.0,1.61,1.15,1.15,9.48,9.65,9.56,144.98,11.25,10.14,34.99,5.01,85.88,61.72,10.98,11.23,10.96,145.0,64.0,90.0,299.0,12.0,9.0,1.0,25.0,5.0,70.0,88.0,133.0,197.0,19.0,43.0,144.0,156.0,40.0,65.0,170.0,31.0,8.0,5.25,3.87,2.13,4.0,5.0,3.0,301.28,209.0,208.98,44.0,2.08,1.3,1.3,12.03,11.96,11.74
84769678481461,2021,Kulak-Schueneman,MTL,pairing,5on5,5,739.0,26.0,0.51,0.52,0.52,8.47,0.77,0.66,1.87,0.27,4.99,3.45,0.76,0.78,0.77,10.0,2.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,10.0,12.0,0.0,0.0,2.0,4.0,2.0,1.0,8.0,4.0,0.0,0.18,0.59,0.0,0.0,0.0,0.0,15.11,12.0,12.05,1.0,0.14,0.0,0.0,0.9,0.92,0.91,7.97,0.75,0.54,1.78,0.25,4.4,3.29,0.74,0.73,0.73,11.0,0.0,3.0,14.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,11.0,11.0,0.0,0.0,8.0,8.0,2.0,3.0,9.0,1.0,1.0,0.33,0.13,0.29,0.0,0.0,0.0,13.92,11.0,10.96,2.0,0.11,0.0,0.0,0.86,0.84,0.83
847169884775118481580,2021,Mantha-Mcmichael-Oshie,WSH,line,5on5,2,1274.0,6.0,0.6,0.57,0.57,12.99,1.63,0.91,2.92,0.4,6.23,4.92,1.48,1.65,1.5,12.0,5.0,6.0,23.0,3.0,2.0,0.0,2.0,0.0,5.0,5.0,9.0,14.0,1.0,2.0,9.0,2.0,2.0,4.0,13.0,0.0,4.0,0.37,0.0,1.25,2.0,0.0,1.0,24.23,17.0,17.59,4.0,0.19,0.54,0.54,1.28,1.32,1.25,10.1,1.09,0.78,2.3,0.31,4.96,3.56,1.06,1.05,1.02,11.0,2.0,4.0,17.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,8.0,10.0,2.0,4.0,13.0,6.0,1.0,5.0,7.0,5.0,1.0,0.18,0.71,0.2,1.0,1.0,1.0,16.08,13.0,12.22,3.0,0.16,0.0,0.0,1.25,1.21,1.17
847414984769058477406,2021,Janmark-Stephenson-Dadonov,VGK,line,5on5,9,756.0,110.0,0.41,0.41,0.38,5.8,0.54,0.4,1.27,0.17,3.14,2.48,0.54,0.55,0.55,6.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,8.0,0.0,0.0,6.0,3.0,5.0,3.0,6.0,1.0,1.0,0.24,0.09,0.21,0.0,0.0,0.0,11.52,8.0,8.08,2.0,0.08,0.0,0.0,0.63,0.63,0.63,9.56,0.78,0.69,2.35,0.31,5.21,3.67,0.77,0.76,0.75,11.0,2.0,3.0,16.0,1.0,0.0,0.0,2.0,0.0,6.0,4.0,10.0,12.0,3.0,4.0,7.0,8.0,2.0,3.0,10.0,2.0,1.0,0.29,0.24,0.24,1.0,0.0,0.0,15.13,13.0,12.42,1.0,0.15,0.0,0.0,0.93,0.9,0.89
847342284775088477931,2021,Foligno-Nosek-Lazar,BOS,line,5on5,5,1417.0,23.0,0.52,0.57,0.57,8.34,0.56,0.49,2.11,0.27,4.94,3.62,0.56,0.53,0.53,10.0,2.0,11.0,23.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,10.0,12.0,0.0,0.0,9.0,20.0,1.0,1.0,9.0,3.0,0.0,0.15,0.41,0.0,0.0,0.0,0.0,22.29,12.0,11.65,0.0,0.1,0.0,0.0,0.66,0.62,0.62,6.76,0.51,0.38,1.56,0.19,3.66,2.7,0.51,0.56,0.56,8.0,1.0,8.0,17.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,9.0,0.0,0.0,12.0,12.0,1.0,4.0,7.0,1.0,1.0,0.1,0.14,0.27,0.0,0.0,0.0,17.73,9.0,9.51,2.0,0.08,0.0,0.0,0.59,0.64,0.64
847745084788568481617,2021,Garland-Dickinson-Podkolzin,VAN,line,5on5,13,2908.0,91.0,0.57,0.61,0.64,27.78,2.15,2.06,6.96,1.09,17.42,12.32,2.1,2.04,1.99,27.0,15.0,17.0,59.0,2.0,0.0,0.0,6.0,1.0,15.0,18.0,25.0,40.0,4.0,11.0,17.0,19.0,10.0,4.0,31.0,10.0,1.0,0.86,1.04,0.25,0.0,1.0,1.0,55.44,42.0,39.78,3.0,0.42,0.0,0.0,2.57,2.43,2.37,17.29,1.61,1.2,4.15,0.54,9.81,6.7,1.6,1.68,1.67,18.0,6.0,14.0,38.0,0.0,1.0,0.0,5.0,2.0,7.0,9.0,18.0,24.0,4.0,11.0,24.0,34.0,7.0,6.0,17.0,5.0,2.0,0.49,0.51,0.61,0.0,0.0,0.0,40.17,24.0,25.42,5.0,0.25,0.33,0.33,1.53,1.61,1.61
84774958480293,2021,Kalynuk-Jones,CHI,pairing,5on5,2,606.0,9.0,0.41,0.44,0.4,4.49,0.48,0.41,1.05,0.19,2.28,1.59,0.45,0.51,0.48,5.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,7.0,2.0,0.0,5.0,0.0,1.0,0.2,0.0,0.28,0.0,0.0,1.0,8.16,6.0,6.19,0.0,0.09,0.28,0.28,0.29,0.3,0.3,6.36,0.7,0.45,1.44,0.22,3.49,2.7,0.7,0.67,0.67,7.0,2.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,6.0,8.0,1.0,2.0,4.0,8.0,1.0,0.0,7.0,1.0,1.0,0.34,0.09,0.27,0.0,0.0,1.0,9.87,9.0,8.88,0.0,0.09,0.0,0.0,0.79,0.76,0.76
84754628479523,2021,Carlsson-Gudas,FLA,pairing,5on5,24,3189.0,158.0,0.66,0.65,0.65,33.72,3.82,2.11,7.68,1.06,17.18,13.15,3.74,3.69,3.62,33.0,12.0,17.0,62.0,2.0,4.0,1.0,9.0,4.0,14.0,12.0,31.0,43.0,7.0,16.0,22.0,21.0,13.0,5.0,29.0,11.0,5.0,0.94,1.25,1.63,1.0,0.0,1.0,60.41,45.0,44.05,3.0,0.44,1.35,1.35,2.91,2.83,2.79,16.92,2.0,1.15,3.96,0.65,9.35,6.9,1.88,2.01,1.89,19.0,5.0,10.0,34.0,2.0,3.0,1.0,2.0,1.0,9.0,7.0,17.0,22.0,3.0,6.0,31.0,28.0,4.0,6.0,18.0,2.0,4.0,0.62,0.25,1.12,1.0,0.0,1.0,35.03,24.0,24.62,3.0,0.24,0.58,0.58,1.66,1.65,1.63
847646884815358481617,2021,Hoglander-Miller-Podkolzin,VAN,line,5on5,6,928.0,58.0,0.36,0.47,0.5,9.56,0.47,0.58,2.35,0.34,5.77,4.49,0.46,0.49,0.48,10.0,4.0,1.0,15.0,1.0,0.0,0.0,4.0,0.0,2.0,7.0,9.0,13.0,0.0,0.0,4.0,7.0,1.0,3.0,13.0,1.0,0.0,0.3,0.17,0.0,1.0,0.0,0.0,15.4,14.0,14.4,1.0,0.12,0.0,0.0,0.58,0.61,0.6,9.89,0.84,0.66,2.09,0.31,5.99,4.1,0.84,0.83,0.83,12.0,2.0,3.0,17.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,10.0,12.0,0.0,0.0,12.0,1.0,3.0,2.0,12.0,0.0,2.0,0.37,0.0,0.47,1.0,0.0,1.0,15.91,14.0,13.05,1.0,0.14,0.0,0.0,0.98,0.96,0.95
847579384763938480009,2021,Cousins-Johansen-Tolvanen,NSH,line,5on5,6,727.0,55.0,0.79,0.59,0.58,5.25,0.61,0.43,1.29,0.2,2.7,1.78,0.52,0.63,0.54,6.0,1.0,3.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,7.0,2.0,4.0,7.0,3.0,1.0,0.0,4.0,1.0,2.0,0.05,0.11,0.45,0.0,0.0,0.0,10.18,7.0,7.24,0.0,0.09,0.24,0.24,0.46,0.47,0.44,3.38,0.16,0.2,1.0,0.12,2.12,1.4,0.16,0.15,0.15,4.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,8.0,5.0,3.0,1.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,6.86,5.0,4.94,1.0,0.04,0.0,0.0,0.2,0.19,0.19
847906684800158480185,2021,Lomberg-Luostarinen-Tippett,FLA,line,5on5,10,668.0,148.0,0.53,0.45,0.5,6.52,0.43,0.44,1.6,0.22,3.58,2.73,0.43,0.45,0.45,5.0,4.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,7.0,1.0,2.0,1.0,7.0,2.0,2.0,8.0,1.0,0.0,0.29,0.14,0.0,1.0,1.0,0.0,10.69,9.0,9.56,2.0,0.09,0.02,0.02,0.5,0.53,0.53,6.7,0.38,0.3,1.65,0.23,2.92,3.51,0.38,0.38,0.38,7.0,2.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,9.0,2.0,4.0,5.0,6.0,2.0,0.0,7.0,2.0,0.0,0.17,0.21,0.0,0.0,0.0,0.0,11.68,9.0,8.81,0.0,0.06,0.0,0.0,0.44,0.44,0.44
84779868478055,2021,Forsling-Montour,FLA,pairing,5on5,39,7109.0,181.0,0.48,0.59,0.54,68.13,5.07,4.45,16.96,2.24,37.43,28.86,4.9,5.04,4.88,70.0,25.0,41.0,136.0,7.0,5.0,1.0,14.0,2.0,34.0,33.0,63.0,88.0,8.0,16.0,46.0,47.0,25.0,14.0,72.0,18.0,5.0,2.0,1.93,1.14,4.0,2.0,1.0,137.44,95.0,96.08,9.0,0.92,0.91,0.98,5.01,5.02,4.95,59.83,5.58,4.2,13.75,1.99,32.83,23.64,5.47,5.54,5.42,62.0,20.0,14.0,96.0,7.0,7.0,0.0,13.0,1.0,28.0,26.0,55.0,75.0,12.0,24.0,53.0,63.0,12.0,18.0,61.0,14.0,7.0,1.88,1.7,2.01,4.0,2.0,1.0,95.34,82.0,81.08,7.0,0.87,1.42,1.42,5.03,5.02,4.95
847516884757938476887,2021,Forsberg-Johansen-Duchene,NSH,line,5on5,13,4041.0,69.0,0.48,0.58,0.59,33.87,2.13,2.25,8.59,1.14,20.17,14.71,2.08,2.02,1.98,29.0,20.0,12.0,61.0,1.0,1.0,0.0,11.0,1.0,13.0,22.0,28.0,48.0,4.0,8.0,51.0,12.0,4.0,9.0,44.0,3.0,2.0,1.19,0.38,0.55,0.0,0.0,1.0,57.88,49.0,46.84,5.0,0.47,0.34,0.34,2.25,2.15,2.11,24.73,2.28,1.81,5.09,0.73,14.18,9.91,2.22,2.4,2.34,24.0,10.0,10.0,44.0,3.0,1.0,0.0,2.0,1.0,11.0,16.0,21.0,31.0,5.0,10.0,45.0,20.0,9.0,9.0,28.0,4.0,2.0,1.21,0.48,0.59,2.0,1.0,0.0,46.19,34.0,35.53,3.0,0.38,0.38,0.38,2.28,2.4,2.35
